psfMag_r	fiberMag_r	fiber2Mag_r	petroMag_r	deVMag_r	expMag_r	modelMag_r	cModelMag_r	class
18.83231	18.86905	19.5312	17.73986	17.55518	17.8684	17.55522	17.65481	b'GALAXY'
18.53309	18.5903	19.24216	17.29863	17.10634	17.4072	17.10629	17.15287	b'GALAXY'
18.41158	18.50549	19.13412	17.58794	17.47783	17.66879	17.47783	17.53308	b'GALAXY'
15.50266	15.86178	16.34504	15.54874	15.49671	15.49672	15.49672	15.49672	b'STAR'
16.06743	16.42699	16.90577	16.11699	16.06829	16.06823	16.06824	16.06826	b'STAR'
19.17454	18.59778	19.24935	17.55284	18.39981	19.02644	18.39981	18.77384	b'GALAXY'
17.26553	17.34294	17.97435	15.73121	15.70883	16.10219	15.70883	15.70883	b'GALAXY'
15.63828	15.99333	16.479	15.68323	15.63533	15.63478	15.63478	15.63478	b'STAR'
17.30746	17.21119	17.85079	16.03396	15.93489	16.19406	15.93489	15.94584	b'GALAXY'
21.79794	22.11769	22.59348	21.681	21.75799	21.75463	21.75469	21.75463	b'STAR'
20.18399	20.13604	20.75146	19.33176	19.20137	19.44381	19.20137	19.23122	b'GALAXY'
20.09853	20.08122	20.68635	19.33899	19.20169	19.45766	19.20171	19.21458	b'GALAXY'
21.2324	21.00479	21.65132	20.26263	19.99566	20.34422	19.99566	20.07519	b'GALAXY'
19.49595	19.1577	19.87361	17.51163	17.02991	17.50631	17.50632	17.45517	b'GALAXY'
18.71519	18.72402	19.33276	17.73155	17.66271	17.96816	17.66271	17.66271	b'GALAXY'
20.8621	20.99382	21.54941	20.45188	20.42743	20.53263	20.42743	20.42743	b'GALAXY'
20.3978	20.30981	20.93312	19.30248	19.25377	19.59056	19.25377	19.26761	b'GALAXY'
19.42623	19.04242	19.76953	17.53753	17.07721	17.53079	17.53081	17.45015	b'GALAXY'
18.81073	18.77351	19.38309	17.7411	17.70517	18.06498	17.70516	17.70517	b'GALAXY'
21.46853	21.83233	22.32294	21.40447	21.49366	21.49348	21.49349	21.49348	b'STAR'
21.16157	21.33761	21.86846	20.5585	20.86321	20.91653	20.91656	20.87988	b'GALAXY'
20.94912	20.98617	21.55562	20.2757	20.2944	20.48219	20.2944	20.32882	b'GALAXY'
17.66859	18.00085	18.48979	17.71461	17.65534	17.6554	17.65534	17.65534	b'STAR'
18.11762	18.2468	18.89101	17.10976	16.96923	17.24775	16.96923	17.01093	b'GALAXY'
18.66393	18.68988	19.41606	16.96277	16.55486	16.97579	16.97579	16.89395	b'GALAXY'
19.33147	19.32628	20.08893	17.43979	17.02302	17.4994	17.4994	17.44819	b'GALAXY'
21.19557	21.23566	21.80955	20.59162	20.53595	20.73942	20.53595	20.53595	b'GALAXY'
17.98843	18.2056	18.82767	17.16914	17.05962	17.28467	17.05962	17.06669	b'GALAXY'
21.65398	21.49283	22.11693	20.96309	20.68103	20.87341	20.87341	20.87341	b'GALAXY'
21.59477	21.49095	22.09951	20.93765	20.68205	20.88693	20.88692	20.79474	b'GALAXY'
20.07701	20.08382	20.66742	19.42058	19.36375	19.58013	19.36375	19.36375	b'GALAXY'
20.28635	20.09755	20.7456	19.04801	18.86627	19.25313	18.86627	18.95238	b'GALAXY'
19.82345	19.60741	20.26212	18.33493	18.08514	18.49132	18.08515	18.17546	b'GALAXY'
19.42511	19.31036	19.93111	18.15068	18.17655	18.58949	18.17657	18.17655	b'GALAXY'
21.55643	21.57134	22.15763	20.67953	20.679	21.0202	20.679	20.679	b'GALAXY'
21.46912	21.37297	22.01445	20.12863	19.95185	20.34244	19.95185	19.95185	b'GALAXY'
18.02349	18.18364	18.92133	15.69302	15.35701	15.79295	15.35701	15.56153	b'GALAXY'
17.61212	17.85224	18.49186	16.59489	16.46231	16.65562	16.46231	16.50448	b'GALAXY'
21.44253	21.27348	21.90049	20.44374	20.14184	20.5287	20.14185	20.27228	b'GALAXY'
19.90981	19.79426	20.4211	18.728	18.63597	19.01749	18.63597	18.63597	b'GALAXY'
19.62774	19.51398	20.13165	18.56768	18.58132	18.938	18.58131	18.58132	b'GALAXY'
21.71921	21.64636	22.23326	21.25672	21.17934	21.25257	21.25257	21.21045	b'GALAXY'
18.85807	18.75561	19.37647	17.635	17.56806	17.94677	17.56803	17.56806	b'GALAXY'
17.09713	17.27415	17.91007	15.85927	15.75496	16.08739	15.75496	15.75496	b'GALAXY'
20.50165	20.48126	21.07775	19.45048	19.51142	19.862	19.51143	19.51142	b'GALAXY'
21.20566	20.99983	21.66556	19.82294	19.38308	19.84687	19.38308	19.54079	b'GALAXY'
18.22288	18.40605	18.96579	17.84477	17.81465	17.89018	17.81466	17.81465	b'GALAXY'
22.30935	22.58646	23.10595	21.15874	21.98228	21.21223	21.98294	21.97921	b'GALAXY'
20.05462	20.03098	20.69846	18.72474	18.40593	18.82392	18.40592	18.52724	b'GALAXY'
19.13498	18.96705	19.70616	16.99758	16.45056	16.95303	16.95303	16.91908	b'GALAXY'
18.39936	18.43844	19.06728	17.3748	17.24894	17.54572	17.24893	17.25279	b'GALAXY'
21.71633	21.6629	22.30836	20.7255	20.60728	20.90899	20.90899	20.79055	b'GALAXY'
14.9883	15.34729	15.82858	15.04465	14.99564	14.99567	14.99565	14.99564	b'STAR'
21.29592	21.41632	21.99662	20.83674	20.74611	20.87945	20.87945	20.79481	b'GALAXY'
18.84685	18.64131	19.38484	16.72611	16.38993	16.69527	16.69527	16.69527	b'GALAXY'
21.16542	21.22526	21.83892	20.48713	20.401	20.56714	20.56714	20.49546	b'GALAXY'
18.47174	18.54762	19.15811	17.4314	17.31968	17.62481	17.31968	17.31968	b'GALAXY'
21.91785	21.93995	22.57118	20.4296	20.00692	20.45367	20.00663	20.00692	b'GALAXY'
20.54658	20.89779	21.38245	20.60602	20.53243	20.53322	20.5332	20.53322	b'STAR'
21.02637	21.24453	21.75181	21.1161	20.93195	20.93277	20.93277	20.93277	b'GALAXY'
19.82854	19.87452	20.50312	18.84049	18.69764	19.01975	18.69764	18.69833	b'GALAXY'
21.92535	22.18596	22.6959	21.89011	21.62683	21.74854	21.74855	21.74749	b'GALAXY'
17.68572	17.61296	18.27891	16.00684	15.87565	16.22325	15.87566	15.88853	b'GALAXY'
18.47583	18.58962	19.1863	17.79681	17.72871	17.87857	17.72871	17.73448	b'GALAXY'
19.02423	18.99597	19.67163	17.38364	17.08086	17.4992	17.08086	17.22766	b'GALAXY'
19.82831	20.14179	20.64257	19.79518	19.75722	19.76386	19.75721	19.75722	b'STAR'
17.75735	17.83855	18.44207	17.2365	17.1922	17.33174	17.1922	17.1922	b'GALAXY'
18.44416	18.53467	19.15933	17.03892	17.08022	17.57984	17.08022	17.08022	b'GALAXY'
19.41615	19.25996	20.01596	17.47362	16.89814	17.3849	17.38492	17.3849	b'GALAXY'
17.61729	17.70999	18.30404	16.75307	16.6997	16.9776	16.69972	16.6997	b'GALAXY'
18.631	18.63073	19.26402	17.66196	17.52799	17.8093	17.52799	17.5707	b'GALAXY'
18.47614	18.85207	19.33809	18.52805	18.48288	18.48326	18.48326	18.48326	b'STAR'
18.3625	18.50643	19.10526	17.56739	17.52692	17.77281	17.52688	17.52692	b'GALAXY'
20.32403	20.40923	21.03762	19.17365	19.13695	19.52262	19.13695	19.13695	b'GALAXY'
20.76465	20.90644	21.48881	20.35219	20.24328	20.37731	20.24328	20.27279	b'GALAXY'
20.6892	20.73116	21.37264	19.69483	19.45696	19.82547	19.45696	19.51959	b'GALAXY'
21.47386	21.66257	22.23312	21.02605	20.88009	21.04248	20.88009	20.90025	b'GALAXY'
18.85589	18.93382	19.54077	18.10434	18.04864	18.32271	18.04863	18.04864	b'GALAXY'
19.0507	19.02065	19.68912	18.0653	17.82209	18.09061	18.09061	18.00529	b'GALAXY'
18.75013	18.72813	19.41002	17.18998	16.86017	17.22471	17.22471	17.03516	b'GALAXY'
18.6649	18.63631	19.32062	17.06721	16.71773	17.09831	17.09827	16.90802	b'GALAXY'
18.35374	18.47224	19.07623	17.59138	17.51903	17.73296	17.51903	17.51903	b'GALAXY'
18.76684	18.82787	19.4611	17.58226	17.4828	17.83273	17.48284	17.4828	b'GALAXY'
19.01106	18.99233	19.662	17.85259	17.58785	17.8854	17.8854	17.7633	b'GALAXY'
19.52269	19.41692	20.15079	17.64476	17.11393	17.56757	17.56757	17.56757	b'GALAXY'
18.09256	18.24518	18.82136	17.59306	17.54477	17.65625	17.54475	17.54477	b'GALAXY'
21.25483	21.32822	21.92827	20.62535	20.43701	20.67934	20.43701	20.48182	b'GALAXY'
21.01619	21.13701	21.73567	20.30912	20.27559	20.51175	20.27559	20.29031	b'GALAXY'
16.05887	16.39869	16.88515	16.09188	16.05242	16.05252	16.05242	16.05242	b'STAR'
21.44101	21.54387	22.16054	20.52865	20.2914	20.61485	20.2914	20.2914	b'GALAXY'
21.3839	21.73894	22.22791	21.44717	21.31822	21.33081	21.31822	21.31822	b'STAR'
21.60127	21.53798	22.22499	20.57149	20.11782	20.45862	20.45862	20.45862	b'GALAXY'
21.29301	21.47854	22.05334	20.44769	20.59697	20.91218	20.59697	20.59697	b'GALAXY'
18.77946	18.60611	19.35355	17.12285	16.76787	17.09004	17.09004	17.09004	b'GALAXY'
18.41921	18.49669	19.12243	17.46202	17.33546	17.61416	17.33546	17.33922	b'GALAXY'
20.15398	20.31359	20.90085	18.97704	19.31317	19.65939	19.31314	19.31317	b'GALAXY'
21.44291	21.86582	22.32356	21.28697	21.44233	21.4424	21.4424	21.4424	b'STAR'
21.32207	21.51074	22.06598	20.80745	20.85924	21.01274	20.8594	20.85924	b'GALAXY'
21.87684	21.86061	22.51498	20.74767	20.37241	20.76347	20.76347	20.5668	b'GALAXY'
21.61811	21.82637	22.37779	21.40436	21.27132	21.31233	21.31227	21.31233	b'GALAXY'
21.66906	21.82504	22.3908	21.38908	21.15876	21.27449	21.15877	21.17655	b'GALAXY'
21.99605	22.04996	22.692	20.95971	20.70359	21.07507	20.70359	20.76604	b'GALAXY'
20.9999	21.18708	21.76632	19.9638	20.18947	20.50465	20.18947	20.18947	b'GALAXY'
22.05079	22.25719	22.81527	21.21332	21.15067	21.54814	21.1504	21.15067	b'GALAXY'
22.15022	22.42338	22.94053	21.366	21.33106	21.90447	21.33053	21.33106	b'GALAXY'
21.50328	21.6211	22.21275	20.01992	20.42436	20.98293	20.42417	20.51355	b'GALAXY'
20.59974	20.83387	21.41453	19.90625	19.9285	20.16547	19.92853	19.9285	b'GALAXY'
21.88767	21.93449	22.64966	20.8822	20.33298	20.75387	20.75387	20.75387	b'GALAXY'
19.85302	20.24283	20.72173	19.95704	19.84747	19.84692	19.84691	19.84692	b'STAR'
20.24727	20.61328	21.10504	20.21641	20.20217	20.20192	20.20192	20.20192	b'STAR'
18.77436	18.94165	19.572	17.48775	17.46235	17.86922	17.46235	17.46235	b'GALAXY'
18.26529	18.32354	19.02285	17.04143	16.77848	17.07088	17.07087	16.95753	b'GALAXY'
17.80794	18.00237	18.61673	17.04167	16.93619	17.11874	16.93616	16.95097	b'GALAXY'
15.75559	16.13951	16.62432	15.79475	15.74191	15.74201	15.74191	15.74191	b'STAR'
17.93971	17.91753	18.5394	16.70418	16.62101	16.89703	16.62104	16.62101	b'GALAXY'
18.45401	18.43111	19.04213	17.74771	17.65126	17.77129	17.77129	17.71626	b'GALAXY'
18.8938	18.61414	19.31602	17.58353	17.31095	17.6026	17.6026	17.6004	b'GALAXY'
21.20472	21.61455	22.05271	21.52174	21.22649	21.22645	21.22645	21.22645	b'STAR'
20.11849	20.29556	20.91117	19.10047	19.04315	19.40285	19.04315	19.04315	b'GALAXY'
20.41538	20.63984	21.2121	20.10038	20.02352	20.07861	20.07861	20.05556	b'GALAXY'
21.68801	21.84764	22.46319	20.90971	20.77874	21.03971	20.77874	20.78871	b'GALAXY'
21.14531	21.60247	22.03392	21.36621	21.15387	21.15378	21.15378	21.15378	b'STAR'
19.92822	20.11293	20.72697	19.04298	18.98562	19.29052	18.98558	18.98562	b'GALAXY'
20.34521	20.69919	21.19716	20.26606	20.29045	20.29599	20.29045	20.29045	b'STAR'
19.97046	20.34763	20.82735	20.05738	19.96604	19.96595	19.96595	19.96595	b'STAR'
19.20305	19.32898	19.97838	17.84188	17.71502	18.1363	17.715	17.71502	b'GALAXY'
19.09294	19.47144	19.95194	19.1269	19.08571	19.0862	19.08571	19.08571	b'STAR'
17.7225	17.58931	18.25289	13.24602	13.68892	13.4771	13.4771	13.55864	b'GALAXY'
19.02692	19.4002	19.88314	19.0497	19.01281	19.01339	19.01281	19.01281	b'STAR'
18.14246	18.5075	18.99553	18.16546	18.1201	18.12059	18.12009	18.1201	b'STAR'
18.15396	18.36305	18.95734	17.58566	17.51198	17.62938	17.51196	17.52359	b'GALAXY'
17.66138	18.04025	18.52197	17.69874	17.66049	17.66052	17.66052	17.66052	b'STAR'
17.81981	17.93759	18.59051	16.40499	16.3165	16.72911	16.31651	16.3165	b'GALAXY'
17.7513	18.13131	18.61105	17.79986	17.75011	17.7501	17.7501	17.7501	b'STAR'
21.02687	21.14978	21.78983	20.10229	19.92583	20.22386	20.2238	20.08279	b'GALAXY'
20.21329	20.40497	21.0168	19.09093	19.05501	19.46723	19.05501	19.05501	b'GALAXY'
19.2521	19.61971	20.10183	19.29625	19.2419	19.2422	19.2419	19.2419	b'STAR'
19.40135	19.05198	19.79098	17.34946	16.91368	17.31444	17.31444	17.31444	b'GALAXY'
18.84345	19.22297	19.70165	18.88176	18.84443	18.84409	18.84444	18.84441	b'STAR'
18.45312	18.49763	19.2054	17.13801	16.87149	17.18497	17.18494	17.08689	b'GALAXY'
18.91146	18.87028	19.62541	17.48795	17.06738	17.42491	17.42493	17.42491	b'GALAXY'
18.47112	18.63713	19.25904	17.55637	17.53863	17.81832	17.53861	17.53863	b'GALAXY'
18.72464	18.8293	19.49607	17.51405	17.2748	17.58333	17.58332	17.42586	b'GALAXY'
16.94106	17.31037	17.79361	16.97048	16.92903	16.92912	16.92903	16.92903	b'STAR'
17.07702	17.45719	17.93587	17.13022	17.08039	17.08046	17.08046	17.08046	b'STAR'
17.60622	17.98006	18.45787	17.65285	17.6112	17.61202	17.6112	17.6112	b'STAR'
16.50024	16.86654	17.35063	16.52606	16.48745	16.48745	16.48746	16.48745	b'STAR'
16.85391	17.22447	17.70321	16.88919	16.85369	16.85318	16.85369	16.85369	b'STAR'
20.10824	20.27542	20.87025	19.45597	19.43331	19.6404	19.4333	19.43331	b'GALAXY'
21.34561	21.52607	22.17447	20.44526	20.14939	20.40861	20.40861	20.31872	b'GALAXY'
21.08643	21.31402	21.91184	20.41312	20.31013	20.47232	20.31013	20.34671	b'GALAXY'
20.05901	20.44071	20.9157	20.16097	20.03308	20.03257	20.03257	20.03257	b'STAR'
20.14208	20.55121	21.01637	20.21928	20.15393	20.15436	20.15436	20.15436	b'STAR'
19.20204	19.5835	20.06833	19.22607	19.17998	19.18404	19.17998	19.18025	b'STAR'
18.09017	18.35313	18.94558	17.33044	17.32943	17.58481	17.32943	17.32943	b'GALAXY'
19.54077	19.91923	20.40466	19.59481	19.53529	19.53624	19.53525	19.53529	b'STAR'
19.2057	19.60001	20.07983	19.25663	19.20316	19.2031	19.20317	19.20316	b'STAR'
20.00972	20.39975	20.88337	20.06465	19.9896	19.9908	19.98959	19.9896	b'STAR'
19.00626	19.38322	19.8709	19.04402	18.98046	18.98238	18.98044	18.98046	b'STAR'
19.01373	19.39972	19.88255	19.04095	18.99873	19.00219	18.99873	18.99873	b'STAR'
16.2198	16.62489	17.10026	16.28118	16.2215	16.22141	16.2215	16.2215	b'STAR'
16.77126	17.16192	17.64307	16.80476	16.75108	16.75136	16.75108	16.75108	b'STAR'
17.85179	18.23072	18.71696	17.86947	17.8245	17.82561	17.82561	17.82492	b'STAR'
21.81219	22.157	22.63894	21.91644	21.69854	21.71977	21.69854	21.69979	b'STAR'
16.2825	16.44441	17.02663	16.268	16.22206	16.22753	16.22206	16.22206	b'STAR'
16.40001	16.5195	17.10294	16.42384	16.37884	16.37941	16.37884	16.37884	b'STAR'
22.07985	22.37114	22.83259	22.20168	21.98598	21.99233	21.99233	21.98756	b'GALAXY'
21.70656	22.15246	22.59582	21.89643	21.72201	21.72206	21.72206	21.72206	b'GALAXY'
19.95603	20.35207	20.83431	20.04637	19.95253	19.95299	19.95253	19.95253	b'STAR'
19.25846	19.64489	20.1304	19.27914	19.24497	19.24596	19.24497	19.24497	b'STAR'
18.63043	18.80825	19.43342	17.8007	17.68318	17.93544	17.68318	17.70203	b'GALAXY'
18.29125	18.44899	19.09319	17.15214	16.98818	17.33072	16.98818	16.99799	b'GALAXY'
18.14083	18.30052	18.94241	16.66514	16.60712	17.07443	16.60713	16.60712	b'GALAXY'
19.06546	18.79822	19.47846	17.67668	17.40946	17.73399	17.73399	17.62756	b'GALAXY'
18.12371	18.33315	18.94025	17.50253	17.40308	17.56033	17.40309	17.4222	b'GALAXY'
19.0812	19.48152	19.95957	19.13804	19.06822	19.07034	19.06821	19.06822	b'GALAXY'
16.90405	17.29932	17.77839	16.93953	16.89113	16.89145	16.89113	16.89113	b'STAR'
16.20908	16.59633	17.0786	16.257	16.19772	16.19775	16.19772	16.19772	b'STAR'
18.06878	18.25468	18.86618	17.07607	17.01809	17.38445	17.01804	17.01809	b'GALAXY'
18.1392	18.53655	19.01404	18.20364	18.14658	18.14656	18.14657	18.14656	b'STAR'
15.67201	16.0579	16.5401	15.72223	15.66073	15.66084	15.66073	15.66073	b'STAR'
21.53913	21.72138	22.30524	21.10255	20.96748	21.08364	21.08362	21.08364	b'GALAXY'
21.96598	22.04021	22.71048	20.87877	20.60965	20.98492	20.9849	20.92192	b'GALAXY'
20.85868	20.9784	21.62309	20.28998	20.05491	20.22384	20.22384	20.22384	b'GALAXY'
20.34189	20.51002	21.13628	19.42541	19.28765	19.57203	19.28785	19.30202	b'GALAXY'
19.33791	19.46922	20.1179	18.26947	18.14868	18.46802	18.14867	18.20467	b'GALAXY'
19.2007	19.58554	20.068	19.23758	19.19878	19.19889	19.19878	19.19878	b'STAR'
16.89787	17.27164	17.75837	16.9293	16.87996	16.88032	16.87996	16.87996	b'STAR'
18.28506	18.39412	19.05866	16.66508	16.4987	16.95286	16.4987	16.4987	b'GALAXY'
17.51663	17.89702	18.37909	17.56505	17.51492	17.51494	17.51493	17.51494	b'STAR'
17.80898	17.96467	18.59281	16.72261	16.63132	16.92152	16.63128	16.63132	b'GALAXY'
19.38473	19.76857	20.24966	19.41237	19.37314	19.37552	19.37314	19.37314	b'STAR'
18.20939	18.58875	19.0744	18.23429	18.19589	18.19628	18.19589	18.19589	b'STAR'
16.74124	17.11476	17.60061	16.77255	16.72749	16.72772	16.72749	16.72749	b'STAR'
16.06662	16.45306	16.93333	16.11463	16.06695	16.06792	16.06695	16.06695	b'STAR'
20.66167	20.87717	21.47624	20.13123	20.05994	20.24213	20.05994	20.07701	b'GALAXY'
21.13958	21.53605	22.01793	21.02594	21.11855	21.12118	21.11857	21.11855	b'STAR'
20.56898	20.96032	21.44358	20.56868	20.54646	20.5456	20.5456	20.5456	b'STAR'
19.41646	19.56353	20.20772	18.44602	18.29207	18.60977	18.29206	18.34032	b'GALAXY'
18.9068	19.07821	19.71758	17.6814	17.56495	17.9209	17.56495	17.56495	b'GALAXY'
18.59431	18.79184	19.40578	17.77005	17.69327	17.92217	17.69326	17.69327	b'GALAXY'
18.18195	18.56452	19.04861	18.21708	18.16551	18.16566	18.16551	18.16551	b'STAR'
18.51781	18.68904	19.3256	17.14379	17.0887	17.5064	17.0887	17.0887	b'GALAXY'
18.91295	19.31833	19.79032	19.00687	18.92431	18.92438	18.92438	18.92438	b'STAR'
16.89455	17.27693	17.76201	16.92466	16.87335	16.87362	16.87335	16.87335	b'STAR'
21.00273	21.27702	21.76472	21.01362	20.92798	20.93516	20.92798	20.92798	b'STAR'
18.06291	17.96137	18.61632	16.82855	16.73595	17.09961	16.73601	16.73595	b'GALAXY'
21.81483	21.90258	22.45145	21.57316	21.42448	21.46189	21.46187	21.46189	b'GALAXY'
21.02584	21.04499	21.66762	20.07168	19.76674	20.08654	19.76675	19.8384	b'GALAXY'
21.68254	21.65754	22.24972	20.85482	20.82222	21.08689	20.82222	20.84261	b'GALAXY'
16.60505	16.36088	17.06403	13.97144	13.91029	14.01632	13.91029	13.95345	b'GALAXY'
20.38095	20.70131	21.18635	20.41285	20.37239	20.37238	20.37239	20.37239	b'STAR'
18.25256	18.11531	18.77555	16.53521	16.35692	16.79984	16.35692	16.38735	b'GALAXY'
19.14223	19.07201	19.70609	17.82323	17.75672	18.16844	17.75672	17.75672	b'GALAXY'
18.58772	18.54066	19.14596	17.83642	17.72962	17.88323	17.7296	17.77176	b'GALAXY'
18.94711	18.84615	19.50243	17.72256	17.4963	17.82187	17.4963	17.61686	b'GALAXY'
19.55799	19.35034	20.012	17.79822	17.47619	17.85121	17.47619	17.61171	b'GALAXY'
20.66988	21.03122	21.49672	20.7643	20.68701	20.68714	20.68714	20.68714	b'STAR'
19.81893	20.13756	20.62327	19.8221	19.7843	19.78614	19.78432	19.78436	b'STAR'
22.44257	22.26788	22.94558	20.93177	20.15648	20.75223	20.75223	20.58965	b'GALAXY'
21.47582	21.80038	22.282	21.08517	21.49015	21.49022	21.49022	21.49022	b'STAR'
22.10729	22.60894	22.93668	23.27655	22.08792	22.08008	22.08008	22.08008	b'STAR'
20.45292	20.69194	21.1856	20.60012	20.45952	20.45947	20.45947	20.45947	b'STAR'
18.27758	18.03979	18.72508	16.82887	16.58294	16.90235	16.90235	16.74198	b'GALAXY'
18.95592	18.90156	19.53839	17.62677	17.51192	17.92507	17.51189	17.51192	b'GALAXY'
18.43125	18.24148	18.92189	16.58901	16.25445	16.65398	16.25444	16.43423	b'GALAXY'
20.00607	19.9447	20.57689	19.06287	18.88257	19.17343	18.88247	19.00416	b'GALAXY'
18.17119	18.22387	18.82002	17.2508	17.21428	17.50214	17.21425	17.21428	b'GALAXY'
21.86387	21.87989	22.48068	20.93999	20.66345	20.99014	20.66348	20.66345	b'GALAXY'
20.19387	20.21556	20.8223	19.09237	19.02975	19.3886	19.02975	19.02975	b'GALAXY'
20.30445	20.36038	20.95442	19.44347	19.47106	19.7596	19.47103	19.47106	b'GALAXY'
20.95586	21.04378	21.6184	20.35624	20.30738	20.51273	20.30738	20.30738	b'GALAXY'
20.28446	20.24589	20.88416	18.93681	18.83498	19.24905	18.83498	18.83498	b'GALAXY'
19.02657	19.03802	19.65383	17.98042	17.87404	18.22738	17.87401	17.87404	b'GALAXY'
18.40174	18.35572	18.97045	17.50031	17.39309	17.61692	17.39313	17.42662	b'GALAXY'
20.34006	20.29678	20.90691	19.48376	19.45472	19.70134	19.45463	19.46207	b'GALAXY'
21.19466	21.3134	21.88896	20.57677	20.4973	20.75864	20.4973	20.4973	b'GALAXY'
18.8053	18.6947	19.34694	17.78046	17.55892	17.82222	17.82222	17.72841	b'GALAXY'
18.16194	18.09617	18.72994	16.89066	16.76167	17.11369	16.76167	16.76167	b'GALAXY'
18.62575	18.56315	19.21926	17.44052	17.29044	17.62576	17.29048	17.3798	b'GALAXY'
21.78007	21.83579	22.44208	20.75197	20.75917	21.19996	20.75917	20.88213	b'GALAXY'
22.29831	22.5037	23.03768	21.44236	21.43314	21.93841	21.43314	21.85501	b'GALAXY'
21.23597	21.46606	22.00376	20.57919	20.78815	20.99757	20.78815	20.78815	b'GALAXY'
21.96059	21.93036	22.52116	21.07866	21.26834	21.61099	21.26833	21.26834	b'GALAXY'
17.1637	17.48244	17.96039	17.20524	17.15911	17.15902	17.15911	17.15911	b'STAR'
16.90488	16.64453	17.34982	14.33876	14.20571	14.64955	14.20571	14.24545	b'GALAXY'
20.90215	21.25314	21.70633	21.07236	20.90092	20.90104	20.90104	20.90104	b'STAR'
19.68536	19.73358	20.36516	18.32213	18.34505	18.81609	18.34505	18.34505	b'GALAXY'
17.7898	17.84069	18.47342	16.26904	16.25766	16.71511	16.25766	16.25766	b'GALAXY'
18.80083	18.91437	19.51696	18.00165	17.92233	18.15102	17.92229	17.93469	b'GALAXY'
21.18176	21.15687	21.79366	20.22964	20.22973	20.50314	20.22962	20.22973	b'GALAXY'
21.8571	22.18019	22.65792	21.58169	21.82701	21.82921	21.82701	21.82701	b'GALAXY'
17.09929	17.16513	17.64872	17.35399	17.25231	17.25233	17.25231	17.25231	b'STAR'
22.13774	22.16455	22.77019	21.08375	20.69358	21.07779	20.69358	20.72262	b'GALAXY'
21.33365	21.50076	22.04501	21.07722	20.96752	21.01062	21.01062	20.99284	b'GALAXY'
19.62987	19.6324	20.27493	18.43347	18.28655	18.69744	18.28654	18.29919	b'GALAXY'
19.36085	19.30371	19.96641	17.53751	17.31089	17.86882	17.3108	17.31089	b'GALAXY'
16.84219	16.682	17.33818	14.51952	14.42223	14.6762	14.42223	14.48631	b'GALAXY'
17.65956	17.97617	18.45545	17.7074	17.65414	17.65415	17.65415	17.65415	b'STAR'
19.87588	20.17898	20.67196	19.81335	19.82526	19.82773	19.82525	19.82526	b'STAR'
22.05057	22.08476	22.63966	21.56703	21.51509	21.61287	21.61287	21.57505	b'GALAXY'
21.37383	21.68606	22.17782	21.39405	21.35978	21.36047	21.35978	21.35978	b'GALAXY'
21.55247	21.55373	22.13395	20.7573	20.67472	20.99599	20.67472	20.70149	b'GALAXY'
21.4769	21.85217	22.31972	21.59044	21.50205	21.49702	21.50205	21.50205	b'GALAXY'
18.38039	18.7068	19.18026	18.45164	18.39017	18.39017	18.39017	18.39017	b'STAR'
18.90066	18.78633	19.42842	17.65667	17.47727	17.81288	17.47724	17.53934	b'GALAXY'
17.76376	17.6888	18.30918	16.47258	16.42658	16.78173	16.42658	16.42658	b'GALAXY'
20.2036	20.53638	21.00911	20.26928	20.21193	20.21217	20.21217	20.21217	b'STAR'
18.69232	18.53123	19.18309	17.65125	17.44566	17.69572	17.69572	17.60048	b'GALAXY'
19.63102	19.26843	19.98137	17.74614	17.21848	17.67245	17.67245	17.67245	b'GALAXY'
17.6098	17.47953	18.11697	16.16979	16.04441	16.43374	16.04441	16.04441	b'GALAXY'
